file,family,title,metaDescription,h1,canonical,bytes
20000-after-tax-monthly-mississippi.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Mississippi","Estimate monthly take-home pay on a $20,000 salary in Mississippi, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Mississippi",https://aftertaxtool.com/20000-after-tax-monthly-mississippi.html,14633
20000-after-tax-monthly-montana.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Montana","Estimate monthly take-home pay on a $20,000 salary in Montana, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Montana",https://aftertaxtool.com/20000-after-tax-monthly-montana.html,14571
20000-after-tax-monthly-nebraska.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Nebraska","Estimate monthly take-home pay on a $20,000 salary in Nebraska, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Nebraska",https://aftertaxtool.com/20000-after-tax-monthly-nebraska.html,14582
20000-after-tax-monthly-nevada.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Nevada","Estimate monthly take-home pay on a $20,000 salary in Nevada, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Nevada",https://aftertaxtool.com/20000-after-tax-monthly-nevada.html,14590
20000-after-tax-monthly-new-hampshire.html,us_state_salary_monthly,"$20,000 Monthly After Tax in New Hampshire","Estimate monthly take-home pay on a $20,000 salary in New Hampshire, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in New Hampshire",https://aftertaxtool.com/20000-after-tax-monthly-new-hampshire.html,14751
20000-after-tax-monthly-new-jersey.html,us_state_salary_monthly,"$20,000 After Tax Monthly in New Jersey | Take-Home Pay Estimate","Estimate monthly take-home pay on a $20,000 salary in New Jersey, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Monthly in New Jersey",https://aftertaxtool.com/20000-after-tax-monthly-new-jersey.html,13936
20000-after-tax-monthly-new-mexico.html,us_state_salary_monthly,"$20,000 Monthly After Tax in New Mexico","Estimate monthly take-home pay on a $20,000 salary in New Mexico, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in New Mexico",https://aftertaxtool.com/20000-after-tax-monthly-new-mexico.html,14633
20000-after-tax-monthly-new-york.html,us_state_salary_monthly,"$20,000 After Tax Monthly New York","Estimate monthly take-home pay on a $20,000 salary in New York, including federal, state and weekly comparison context.","$20,000 After Tax Monthly in New York",https://aftertaxtool.com/20000-after-tax-monthly-new-york.html,24356
20000-after-tax-monthly-north-dakota.html,us_state_salary_monthly,"$20,000 Monthly After Tax in North Dakota","Estimate monthly take-home pay on a $20,000 salary in North Dakota, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in North Dakota",https://aftertaxtool.com/20000-after-tax-monthly-north-dakota.html,14703
20000-after-tax-monthly-pennsylvania.html,us_state_salary_monthly,"$20,000 After Tax Monthly in Pennsylvania | Take-Home Pay Estimate","Estimate monthly take-home pay on a $20,000 salary in Pennsylvania, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Monthly in Pennsylvania",https://aftertaxtool.com/20000-after-tax-monthly-pennsylvania.html,13889
20000-after-tax-monthly-rhode-island.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Rhode Island","Estimate monthly take-home pay on a $20,000 salary in Rhode Island, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Rhode Island",https://aftertaxtool.com/20000-after-tax-monthly-rhode-island.html,14713
20000-after-tax-monthly-south-dakota.html,us_state_salary_monthly,"$20,000 Monthly After Tax in South Dakota","Estimate monthly take-home pay on a $20,000 salary in South Dakota, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in South Dakota",https://aftertaxtool.com/20000-after-tax-monthly-south-dakota.html,14710
20000-after-tax-monthly-texas.html,us_state_salary_monthly,"$20,000 After Tax Monthly Texas","Estimate monthly take-home pay on a $20,000 salary in Texas, including federal, state and weekly comparison context.","$20,000 After Tax Monthly in Texas",https://aftertaxtool.com/20000-after-tax-monthly-texas.html,24082
20000-after-tax-monthly-us.html,us_salary_monthly,"$20,000 After Tax Monthly US | Net Pay","Estimate monthly take-home pay on a $20,000 US salary, including federal tax, Social Security, Medicare and weekly comparison.","$20,000 After Tax Monthly USA",https://aftertaxtool.com/20000-after-tax-monthly-us.html,17647
20000-after-tax-monthly-utah.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Utah","Estimate monthly take-home pay on a $20,000 salary in Utah, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Utah",https://aftertaxtool.com/20000-after-tax-monthly-utah.html,14423
20000-after-tax-monthly-vermont.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Vermont","Estimate monthly take-home pay on a $20,000 salary in Vermont, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Vermont",https://aftertaxtool.com/20000-after-tax-monthly-vermont.html,14580
20000-after-tax-monthly-washington.html,us_state_salary_monthly,"$20,000 After Tax Monthly in Washington | Take-Home Pay Estimate","Estimate monthly take-home pay on a $20,000 salary in Washington, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Monthly in Washington",https://aftertaxtool.com/20000-after-tax-monthly-washington.html,13986
20000-after-tax-monthly-west-virginia.html,us_state_salary_monthly,"$20,000 Monthly After Tax in West Virginia","Estimate monthly take-home pay on a $20,000 salary in West Virginia, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in West Virginia",https://aftertaxtool.com/20000-after-tax-monthly-west-virginia.html,14739
20000-after-tax-monthly-wyoming.html,us_state_salary_monthly,"$20,000 Monthly After Tax in Wyoming","Estimate monthly take-home pay on a $20,000 salary in Wyoming, with tax context, sibling routes and practical planning links.","$20,000 Monthly After Tax in Wyoming",https://aftertaxtool.com/20000-after-tax-monthly-wyoming.html,14590
20000-after-tax-weekly-alaska.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Alaska","Estimate weekly take-home pay on a $20,000 salary in Alaska, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Alaska",https://aftertaxtool.com/20000-after-tax-weekly-alaska.html,14569
20000-after-tax-weekly-arkansas.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Arkansas","Estimate weekly take-home pay on a $20,000 salary in Arkansas, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Arkansas",https://aftertaxtool.com/20000-after-tax-weekly-arkansas.html,14519
20000-after-tax-weekly-california.html,us_state_salary_weekly,"$20,000 After Tax Weekly California","Estimate weekly take-home pay on a $20,000 salary in California, including federal, state and monthly comparison context.","$20,000 After Tax Weekly in California",https://aftertaxtool.com/20000-after-tax-weekly-california.html,24128
20000-after-tax-weekly-delaware.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Delaware","Estimate weekly take-home pay on a $20,000 salary in Delaware, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Delaware",https://aftertaxtool.com/20000-after-tax-weekly-delaware.html,14492
20000-after-tax-weekly-florida.html,us_state_salary_weekly,"$20,000 After Tax Weekly Florida","Estimate weekly take-home pay on a $20,000 salary in Florida, including federal, state and monthly comparison context.","$20,000 After Tax Weekly in Florida",https://aftertaxtool.com/20000-after-tax-weekly-florida.html,24116
20000-after-tax-weekly-georgia.html,us_state_salary_weekly,"$20,000 After Tax Weekly in Georgia | Take-Home Pay Estimate","Estimate weekly take-home pay on a $20,000 salary in Georgia, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Weekly in Georgia",https://aftertaxtool.com/20000-after-tax-weekly-georgia.html,13759
20000-after-tax-weekly-hawaii.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Hawaii","Estimate weekly take-home pay on a $20,000 salary in Hawaii, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Hawaii",https://aftertaxtool.com/20000-after-tax-weekly-hawaii.html,14449
20000-after-tax-weekly-idaho.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Idaho","Estimate weekly take-home pay on a $20,000 salary in Idaho, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Idaho",https://aftertaxtool.com/20000-after-tax-weekly-idaho.html,14426
20000-after-tax-weekly-illinois.html,us_state_salary_weekly,"$20,000 After Tax Weekly Illinois","Estimate weekly take-home pay on a $20,000 salary in Illinois, including federal, state and monthly comparison context.","$20,000 After Tax Weekly in Illinois",https://aftertaxtool.com/20000-after-tax-weekly-illinois.html,23608
20000-after-tax-weekly-kansas.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Kansas","Estimate weekly take-home pay on a $20,000 salary in Kansas, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Kansas",https://aftertaxtool.com/20000-after-tax-weekly-kansas.html,14450
20000-after-tax-weekly-maine.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Maine","Estimate weekly take-home pay on a $20,000 salary in Maine, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Maine",https://aftertaxtool.com/20000-after-tax-weekly-maine.html,14430
20000-after-tax-weekly-massachusetts.html,us_state_salary_weekly,"$20,000 After Tax Weekly in Massachusetts | Take-Home Pay Estimate","Estimate weekly take-home pay on a $20,000 salary in Massachusetts, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Weekly in Massachusetts",https://aftertaxtool.com/20000-after-tax-weekly-massachusetts.html,13950
20000-after-tax-weekly-mississippi.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Mississippi","Estimate weekly take-home pay on a $20,000 salary in Mississippi, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Mississippi",https://aftertaxtool.com/20000-after-tax-weekly-mississippi.html,14612
20000-after-tax-weekly-montana.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Montana","Estimate weekly take-home pay on a $20,000 salary in Montana, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Montana",https://aftertaxtool.com/20000-after-tax-weekly-montana.html,14550
20000-after-tax-weekly-nebraska.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Nebraska","Estimate weekly take-home pay on a $20,000 salary in Nebraska, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Nebraska",https://aftertaxtool.com/20000-after-tax-weekly-nebraska.html,14561
20000-after-tax-weekly-nevada.html,us_state_salary_weekly,"$20,000 Weekly After Tax in Nevada","Estimate weekly take-home pay on a $20,000 salary in Nevada, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in Nevada",https://aftertaxtool.com/20000-after-tax-weekly-nevada.html,14569
20000-after-tax-weekly-new-hampshire.html,us_state_salary_weekly,"$20,000 Weekly After Tax in New Hampshire","Estimate weekly take-home pay on a $20,000 salary in New Hampshire, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in New Hampshire",https://aftertaxtool.com/20000-after-tax-weekly-new-hampshire.html,14730
20000-after-tax-weekly-new-jersey.html,us_state_salary_weekly,"$20,000 After Tax Weekly in New Jersey | Take-Home Pay Estimate","Estimate weekly take-home pay on a $20,000 salary in New Jersey, including federal tax, FICA, state tax context, annual crosslinks and nearby comparisons.","$20,000 After Tax Weekly in New Jersey",https://aftertaxtool.com/20000-after-tax-weekly-new-jersey.html,13860
20000-after-tax-weekly-new-mexico.html,us_state_salary_weekly,"$20,000 Weekly After Tax in New Mexico","Estimate weekly take-home pay on a $20,000 salary in New Mexico, with tax context, sibling routes and practical planning links.","$20,000 Weekly After Tax in New Mexico",https://aftertaxtool.com/20000-after-tax-weekly-new-mexico.html,14612
